Date,BTC,VIX,BTC_Return,VIX_Change,FearGreed,FundingRate,NextDay_Return,VIX_Lag1,Fear_Lag1,Fund_Lag1
2021-06-29,35867.77734375,16.020000457763672,0.0416282575871875,0.0164974762123009,25,0.0001,-0.0230552732143045,16.020000457763672,25,0.0001
2021-06-30,35040.8359375,15.829999923706056,-0.0230552732143045,-0.0118602077795533,28,0.0001,-0.0419144895007543,15.829999923706056,28,0.0001
2021-07-01,33572.1171875,15.479999542236328,-0.0419144895007543,-0.0221099420819066,28,-1.2426666666666669e-05,0.0096785581226608,15.479999542236328,28,-1.2426666666666669e-05
2021-07-02,33897.046875,15.06999969482422,0.0096785581226608,-0.026485779039815,21,-4.6746666666666664e-05,0.0144962765846001,15.06999969482422,21,-4.6746666666666664e-05
2021-07-06,34235.1953125,16.440000534057617,0.0144962765846001,0.0909091484390622,20,9.613333333333334e-05,-0.0110958089776488,16.440000534057617,20,9.613333333333334e-05
2021-07-07,33855.328125,16.200000762939453,-0.0110958089776488,-0.0145985257494957,28,4.0333333333333336e-05,-0.0288863551296624,16.200000762939453,28,4.0333333333333336e-05
2021-07-08,32877.37109375,19.0,-0.0288863551296624,0.1728394509379327,20,9.686666666666667e-05,0.0280022579169967,19.0,20,9.686666666666667e-05
2021-07-09,33798.01171875,16.18000030517578,0.0280022579169967,-0.1484210365696957,20,0.0001,-0.0316686304287907,16.18000030517578,20,0.0001
2021-07-12,33155.84765625,16.170000076293945,-0.0316686304287907,-0.0006180611058849,25,-0.00039175666666666664,-0.0136875482819831,16.170000076293945,25,-0.00039175666666666664
2021-07-13,32702.025390625,17.1200008392334,-0.0136875482819831,0.0587508199416897,20,-0.00044121000000000004,0.0036793520947939,17.1200008392334,20,-0.00044121000000000004
2021-07-14,32822.34765625,16.329999923706055,0.0036793520947939,-0.0461449110280953,21,2.733e-05,-0.0317349995316881,16.329999923706055,21,2.733e-05
2021-07-15,31780.73046875,17.010000228881836,-0.0317349995316881,0.0416411701379515,20,8.076666666666668e-06,-0.0113021759082344,17.010000228881836,20,8.076666666666668e-06
2021-07-16,31421.5390625,18.450000762939453,-0.0113021759082344,0.0846561149136608,22,-0.0010252833333333335,-0.030788575922789,18.450000762939453,22,-0.0010252833333333335
2021-07-19,30817.83203125,22.5,-0.030788575922789,0.2195121446930119,24,-0.0009344333333333333,-0.0327889506950178,22.5,24,-0.0009344333333333333
2021-07-20,29807.34765625,19.729999542236328,-0.0327889506950178,-0.1231111314561631,19,-0.00106908,0.0772744267516882,19.729999542236328,19,-0.00106908
2021-07-21,32110.693359375,17.90999984741211,0.0772744267516882,-0.0922452983806774,10,-0.0010706966666666666,0.006303573302191,17.90999984741211,10,-0.0010706966666666666
2021-07-22,32313.10546875,17.690000534057617,0.006303573302191,-0.0122836021903306,21,-0.00057629,0.039254825375008,17.690000534057617,21,-0.00057629
2021-07-23,33581.55078125,17.200000762939453,0.039254825375008,-0.0276992513468156,23,-0.0004261433333333333,0.0562188717174414,17.200000762939453,23,-0.0004261433333333333
2021-07-26,37337.53515625,17.579999923706055,0.0562188717174414,0.0220929734831976,26,-1.645333333333333e-05,0.0554242866150631,17.579999923706055,26,-1.645333333333333e-05
2021-07-27,39406.94140625,19.36000061035156,0.0554242866150631,0.1012514615682811,32,-4.489999999999997e-06,0.01494571318485,19.36000061035156,32,-4.489999999999997e-06
2021-07-28,39995.90625,18.309999465942383,0.01494571318485,-0.0542355945922726,50,-0.0001279933333333333,0.0003129226506775,18.309999465942383,50,-0.0001279933333333333
2021-07-29,40008.421875,17.700000762939453,0.0003129226506775,-0.0333150584814359,50,0.0001,0.0556664046124664,17.700000762939453,50,0.0001
2021-07-30,42235.546875,18.239999771118164,0.0556664046124664,0.0305084172261376,53,0.0001,-0.0193358663684717,18.239999771118164,53,0.0001
2021-08-02,39201.9453125,19.459999084472656,-0.0193358663684717,0.0668859281065497,48,0.0001,-0.0267579793652619,19.459999084472656,48,0.0001
2021-08-03,38152.98046875,18.040000915527344,-0.0267579793652619,-0.0729701046120986,48,0.0001,0.0417928931871005,18.040000915527344,48,0.0001
2021-08-04,39747.50390625,17.969999313354492,0.0417928931871005,-0.0038803546907029,42,0.0001,0.0282294652740084,17.969999313354492,42,0.0001
2021-08-05,40869.5546875,17.280000686645508,0.0282294652740084,-0.0383972539273392,50,0.0001,0.0476380358774859,17.280000686645508,50,0.0001
2021-08-06,42816.5,16.149999618530273,0.0476380358774859,-0.0653935777322354,52,0.0001,0.0586163360689555,16.149999618530273,52,0.0001
2021-08-09,46365.40234375,16.719999313354492,0.0586163360689555,0.0352940995843868,65,0.00012883666666666668,-0.0168308923098386,16.719999313354492,65,0.00012883666666666668
2021-08-10,45585.03125,16.790000915527344,-0.0168308923098386,0.0041866988664849,71,0.0001,0.000188778388739,16.790000915527344,71,0.0001
2021-08-11,45593.63671875,16.170000076293945,0.000188778388739,-0.0369267900789703,70,0.00010323333333333333,-0.0255594363625475,16.170000076293945,70,0.00010323333333333333
2021-08-12,44428.2890625,15.59000015258789,-0.0255594363625475,-0.0358688881242718,70,0.00052703,0.0757407345861598,15.59000015258789,70,0.00052703
2021-08-13,47793.3203125,15.449999809265137,0.0757407345861598,-0.0089801373927193,70,0.00046390666666666663,-0.0221591056749844,15.449999809265137,70,0.00046390666666666663
2021-08-16,46004.484375,16.1200008392334,-0.0221591056749844,0.0433657629928558,72,0.00040569333333333337,-0.0284564650117329,16.1200008392334,72,0.00040569333333333337
2021-08-17,44695.359375,17.90999984741211,-0.0284564650117329,0.1110421163144204,72,0.0007971233333333333,0.0023677653895135,17.90999984741211,72,0.0007971233333333333
2021-08-18,44801.1875,21.56999969482422,0.0023677653895135,0.2043551020990632,73,0.0002564033333333333,0.0427754426152209,21.56999969482422,73,0.0002564033333333333
